"Function Name","Grid
Dimensions","Block
Dimensions","Start Time
(μs)","Duration
(μs)","Occupancy","Registers
per Thread","Static Shared
Memory per
Block (bytes)","Dynamic Shared
Memory per
Block (bytes)","Cache
Configuration
Executed","Global
Caching
Requested","Global
Caching
Executed","Local Memory
per Thread
(bytes)","Device
Name","Context
ID","Stream
ID","Process
Name","Occupancy [0]:
Allocated Warps
Per Block","Occupancy [0]:
Allocated Registers
Per Block","Occupancy [0]:
Allocated Shared Memory
Per Block","Occupancy [0]:
Max Block Limit
Warps","Occupancy [0]:
Max Block Limit
Registers","Occupancy [0]:
Max Block Limit
Shared Memory","Occupancy [0]:
Block Limit Reason"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","300756,929","48,578","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","300806,819","31,649","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","301683,723","492,758","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","302177,985","361,329","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","303870,135","494,742","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","304366,318","361,36","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","305732,829","49,378","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","305783,359","48,258","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","305832,897","16,769","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","305850,882","13,632","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","306897,52","11,585","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","307674,227","492,982","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","308168,489","361,328","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","309366,42","48,482","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","309416,406","14,081","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","310187,545","494,199","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","310683,024","361,776","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","311854,944","49,251","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","311905,539","32,033","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","312788,618","494,038","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","313283,936","362,032","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","314992,834","492,534","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","315486,68","361,744","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","316873,316","48,706","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","316923,366","48,322","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","316973,352","16,705","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","316991,561","14,593","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","318047,736","11,68","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","318855,26","493,494","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","319350,066","361,36","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","320541,691","49,187","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","320592,509","13,793","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","321376,065","492,822","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","321870,103","361,329","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","323051,9","49,986","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","323103,582","31,298","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","323973,35","494,07","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","324468,7","361,809","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","328357,175","493,302","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","328851,917","361,841","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","330355,734","49,155","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","330406,233","48,386","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","330456,059","16,641","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","330474,3","13,952","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","331535,212","11,616","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","332407,763","493,014","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","332902,057","361,904","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","334109,462","48,354","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","334159,32","13,537","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","334965,308","492,79","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","335459,699","361,264","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","336634,06","48,61","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","336684,303","32,225","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","337567,19","494,519","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","338063,213","361,744","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","339746,599","492,759","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","340240,99","361,904","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","341580,613","49,25","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","341631,207","48,93","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","341681,705","16,737","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","341699,882","13,889","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"chToFlOnGPU","{864, 1, 1}","{128, 1, 1}","349436,599","9,377","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","4","2048","0","16","32","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","350318,271","495,734","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","350815,189","361,264","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","353372,789","48,899","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"flToChOnGPU","{864, 1, 1}","{128, 1, 1}","353423,064","9,632","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","4","2048","0","16","32","2147483647","Warps"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","353800,776","13,377","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","353815,273","12,193","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","354557,962","494,007","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","355053,216","362,033","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","356297,801","48,898","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelSousOnGPU","{864, 1, 1}","{128, 1, 1}","356347,851","11,425","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","4","2048","0","16","32","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","359273,131","11,713","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","360225,877","494,806","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","360722,155","361,424","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","361974,707","51,426","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","362027,413","13,825","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","362959,231","495,35","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","363456,245","361,392","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","364676,462","48,994","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","364726,8","32,066","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","365764,734","493,59","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","366259,797","361,84","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","368153,029","494,262","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","368648,795","361,808","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","370077,104","49,858","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","370128,178","50,179","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","370179,861","16,16","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","370197,333","16,481","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","371346,088","11,552","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","372597,726","493,174","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","373092,212","362","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","374444,121","48,706","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","374494,075","13,889","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","375655,023","493,27","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","376149,829","361,488","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","377402,704","49,57","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","377453,49","32,641","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","378554,243","493,846","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","379049,369","361,328","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","380981,391","494,262","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","381477,158","361,391","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","382896,498","48,834","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","382946,644","48,995","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_q","{108, 1, 1}","{1024, 1, 1}","382997,143","16,256","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"dispSelectOnGPU","{108, 1, 1}","{1024, 1, 1}","383014,872","16,288","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"copyFromBigToLittleOnGPU","{108, 1, 1}","{1024, 1, 1}","384077,159","11,616","1","9","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","385015,921","494,326","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","385511,431","362,064","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","386749,666","48,834","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"pixelMultOnGPU","{108, 1, 1}","{1024, 1, 1}","386800,004","13,729","1","11","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"rowSum","{1, 1, 1}","{1024, 1, 1}","387723,853","494,614","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","388220,099","361,424","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"computeBoxFilterOnGPU","{24, 18, 1}","{16, 16, 1}","389440,934","48,034","1","28","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","8","8192","0","8","8","2147483647","Warps, Registers"
"compute_ak_and_bk","{108, 1, 1}","{1024, 1, 1}","389490,6","31,906","1","26","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","32768","0","2","2","2147483647","Warps, Registers"
"rowSum","{1, 1, 1}","{1024, 1, 1}","390528,79","493,206","1","12","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
"colSum","{1, 1, 1}","{1024, 1, 1}","391023,628","361,872","1","13","0","0","PREFER_SHARED","ON","ON","0","GeForce GTX 1080","1","1","stereo_matching_cuda.exe","32","16384","0","2","4","2147483647","Warps"
